tweet_text,label
اللهم احسن خواتيم اعمالنا و اجعل كل اوقاتنا طاعه,1.0
اللي لفت انتباهي الدبه اللي﻿ جنبها,-1.0
" وبعدين ترا مالقت دعم , على قولة الكبارية ورقة خسرانه",-1.0
 يا ربـــــي هذا مستحيل يكون كائن بشري ,-1.0
يا لطيف الله يلطف فينا و يصلحنا ظاهر باطن,1.0
"بني البرنامج النووي الأردني على عدة تصورات خاطئة بشكل خطير تتعلق بالتكنولوجيا, الاقتصاد, الترتيبات التجارية, ملاءمة منظومة الكهرباء الأردنية. وفقر المياه وموقع الأردن الجغرافي وظروفه السياسية وحجم شبكة الكهرباء فيها كلها عوامل تقود إلى مشاكل إضافية خطيرة",-1.0
اكيد لا الله لا يحرمنا من هالنعمة العظيمة,1.0
 والله انك مهزله,-1.0
ما أجمل ديننا الاسلامي ,1.0
 لا حول ولا قوة الا بالله ليش الحرج هدا,-1.0
قصة فى منتهى الروعة,1.0
منكو لله احنا لاقيين حق الخبز لحتى ترفعو البنزين صار الواحد يحب يخلص دراسه عشان ما يضل بلاردن لانو ما فيها اشي لا رواتب و لا اشي جد بلد مش فقير بس كلو بوكل كلو و الله ما بنلوم الحراميه ع هيك بلد,-1.0
 سخيفه ب قوووه,-1.0
 اخر واحد اش فيه؟ مجنون؟؟ المفرووض اللجنة تمنع المجانين,-1.0
الى من اشكوك !,-1.0
خسئو وخسئ امثالهم ومن طاوعهم,-1.0
ما حد بيتحكم فيي,-1.0
شفتها اقول وشذا الكيك*&^,-1.0
 زماان المطربيين اللى غنو لهم المعاتيه دول ولعو فى مقابرهم وبيعيطو بدل الدموع دم على تراثهم اللى راح ,-1.0
 اااه ياشويه عاهااااااات,-1.0
يا ارحم الراحمين يا الله,1.0
اللهم انزع من قلوبنا مالا يرضيك,1.0
"""فلماااا الحزن فلقد اصبح الحزن صديقي",-1.0
و خير الكلام ما قل و دل,1.0
أهلا بك في دين الحق والسلام,1.0
اذا دم البشر أحمر,1.0
صدقت,1.0
ولك تفيييه عليك,-1.0
مثال جميل جدا . عبرة لكل من يحمل رسالة الاسلام,1.0
ربنا لتزغ قلوبنا بعد إذ هديتنا,1.0
ذبحتونا,-1.0
بارد ومصقع,-1.0
يارب احمينا من شرور انفسنا وسىئات اعمالنا,1.0
الحمد لله الذي نصرنا نصرا مؤزرا,1.0
 لا يعني ..الغبي يدري انه كاتب اسمها بالورقه..مايبيلها ذكاء ترى,-1.0
 يلعن ابو الاشكال بس !!,-1.0
 وانت اسكت لا تتحطم ,-1.0
 يلعن ام الحاله ياخي وناسه,-1.0
اي تفائل هاد يا زلمة روح تشائم احسلك,-1.0
 ولو هو انسان وعنده احاسيس ممكن من هالموقف اللي الكل يشوفه يتعقد هالإنسان من حياته كلها,-1.0
يا عني علي ذكرك و شكرك و حسن عبادتك,1.0
ايوه بالصرمة عراسه,-1.0
صحيح الابتسامه لها تعابير كثيره,1.0
 حرام السخرية من الناس,-1.0
يا عمي ما في احلى من الاكبل,1.0
الله الله عليك يا استاذ عمر و بارك الله لك و بارك عليك و جزاك الله عنا خيرا كثير,1.0
كله على راس المواطن ما يثير السخرية رفع اسعار المستقات النفطية المستخدمة في الصناعة تقول صناعتنا مكسرة الدنيا,-1.0
اعنا يا ربنا,1.0
 بس اللي قاهرني اللي ما ينطقون حرف الراء(التغ)من جدهم جايين يبون يغنون,-1.0
 لو حد يا جماعة يعرف طبيب اذن يدلني ولا شكلي هارميهم خلاص باظو ,-1.0
ركز في الإجابه وقول يارب وخد قرار ,1.0
بجد تحفة,1.0
 انا احب هذا الكاتب,1.0
انا علي ثقه اني استطيع فعل اي شئ لان أنا من صنع الله,1.0
 اخر واحد حسسني اني لازم اطرش او اروح الحمام,-1.0
اكيد لا دى نعمه ربنا يديمها علينا,1.0
ستجد مساعدة الله وعونه لك عندما تكن النية صادقة,1.0
متخافش يامؤمن قول يارب وحب ربك دة هو اللى خلق النعمة اللى انت متعلق بيها يعنى هو اعظم من النعمة دى وانت عارف كدة,1.0
فاشله,-1.0
اعمل ليومك و غدك و كن متفائلا دائما يا صاحبي,1.0
مت عليهم حيطه هالانذال اصحاب الاجندات الخاصه الخارجيه العميله,-1.0
سبحانك ربنا الواحد الأحد لا شريك لك تحيي و تميت و أنت على كل شيء قدير و صلى الله و سلم على نبينا محمد و على آله و صحبه أجمعين.,1.0
احلى اشي الواحد يوكل بدون ما يطبخ,1.0
",انت جيت في وقتك والله",1.0
والله هذا الى حصل معانا ومع ناس كثيرة بدل حب الحرام بحب الحلال يبدل الله كيانك,1.0
 متفقين معهم... و البرنامج خايس,-1.0
اللهم انا نشكو اليك ضعف قوتنا و قلة حيلتنا حسبنا الله و نعم الوكيل,-1.0
 شو هالغباء فضحتنا,-1.0
يخفي صنائعه و الله يظهرها,1.0
شبابنا زي الوردة بس بدهم حدا يدعمهم,1.0
حسبنا الله و نعم الوكيل في اناس همهم تجويع الشعب,-1.0
الله يعين الجميع,1.0
 foxboxer4 حرام عليك ماتشوفه شلون يصارخ كانه مشجع في ملعب,-1.0
قصة جميلة و مهمة جدا,1.0
نادرا ما بتصير لو انه الشعب بتطور وبيتعلم مع الوقت,-1.0
العفو,1.0
لو أغلقت الأبواب في وجهك ، وأظلمت الدنيا، و خنقتك الدموع ، و ضاقت بك الأرض ، استحضر معنى اسم الله الفتاح القادر سبحانه قادر على فتح ما انغلق من أمرك,1.0
 فعلا مهزله,-1.0
الأسلام نعمة كبيرة من عند ربنا لا تقدر بكنوز الدنيا كلها,1.0
نعم الوقت يمر بسرعة,1.0
 لا محالة أول شيء يحدث له بعد عودته للمغرب سيتم اغتصابه كالعاهرة,-1.0
ما أجمل الصبر و الإصرار,1.0
 نيله تنيلكم من وين جايبين هالحثانه ,-1.0
الله يسعدك و يبعد عنك كل شر,1.0
وفقكم الله,1.0
الحمد لله الحمد لله الحمد لله لن يسعنا الكون حمدا و شكرا ففضلك ربي اعظم و انت ربنا الاكرم,1.0
اتحزن : فإن الله يدافع عنك ، والملائكة تستغفر لك ، و المؤمنون يشركونك في دعائهم كل صلاة ،و النبي صلى الله عليه و سلم يشفع ، و القرآن يعدك وعدا حسنا ،و فوق هذا رحمة أرحم الراحمين,1.0
صباح الورد و لوجه طيبة,1.0
كـلمـة حـبـ عـجـبـتـنـى جـيـتـ آقــؤلهـآ جــرحـتـنـى,-1.0
 مياعة وسئالة من عدولة والي معو,-1.0
فظيعين﻿,-1.0
 واللله الناس دي ما شايلة هم ابدن علشان كده مسخرو نفسهم او كرامتهم راحت,-1.0
ان الله على كل شيء قدير,1.0
 كافر ملعون جهنم باذن اللة,-1.0
كن مع الله و لا تبالي ,1.0
صباح الخير و السعادة لكم,1.0
اللهم ارزقنا رزقا حلالا,1.0
يجب على المسلم ان يواسى اخوه فى الاسلام,1.0
صلوا علي من بكي شوقاً لرؤيتنا,1.0
 محششين خخخخ,-1.0
يعني بكل وضوح بدكوا تذلوا الشعب الأردني و تخلوه كل 4 شهور يصف طابور عشان يوخدلوا اكمن ليرة ,-1.0
طيب ليه السخريه دى ماكنا كويسين,-1.0
نعم! مصر عايزه راجل مش واحد وسخ بيقرف,-1.0
بارك اللة فيك و نتمنى المزيد من النصائح,1.0
صباح كل جميل في هذا الكون,1.0
يارب يتقبل منا والله العقل مو فاضي والقلب مكسور,1.0
 مهزلة ياعيب الشووم,-1.0
واجعلنا من سكانها,1.0
 أسوأ شعب الله في الكوميديا,-1.0
ان شاء الله ربنا يعينا على فعل الطاعات,1.0
يارب اجمع امتك علي دينك يارب وشت اعداء الدين,1.0
حلو كلامك عزيزي,1.0
 اكدب عليك انت منو اللي كاذب عليك,-1.0
,-1.0
كلب واطي ,-1.0
 الحق مش على لجنة التحكيم الحق على الاغبيه المشتركين,-1.0
يا مقلب القلوب ثبت قلوبنا على الاسلام,1.0
الله يوخذكم,-1.0
كلام ذهب,1.0
اعلن الانسحاب يا حمار,-1.0
صباح الفل و الورد يا شيخ سلمان عطر الله صباحك بذكره و شكره و حسن عبادته,1.0
نعم,1.0
 هذه البراامج اللي تخلف العاهات للفن الهابط فن اليومين هذا,-1.0
فعلا الطاقة الشمسية هي البديل وليست النووية لان حتى الدول المتقدمة صارت تتخلص من النووي وتتجة للطاقة البديلة وخصوصا احنا الاردن بلد مشمس عالطول السنة والكلفة ما اتوقع اكثر من الطاقة النووية,-1.0
"البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية ولكن الأردن لا يمتلك موارد مالية وهذا يعني الحاجة لشريك أجنبي ""كما اعلنت هيئة الطاقة"" يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل",-1.0
الله عليك يا شيخ تحفة,1.0
سيد شوكت بحب احكيلك انو حنضل نشحد بسبب المفاعل للأسف البعض يعتقد ان المفاعل النووي سيحل مشاكلنا الاقتصادية ولكن الأردن لا يمتلك موارد مالية وهذا يعني الحاجة لشريك أجنبي يملك غالبية الأسهم كما في تركيا على سبيل المثال وذلك يعني ان هذا الشريك سيمتلك الجزء الأكبر من المفاعل ولن يكون ملك للأردن وبالتالي ستقوم الحكومة ايضاً بدفع تكاليف الكهرباء للمستثمر وبالتالي المفاعل النووي لن يوفر لك الكهرباء بسعر قليل,-1.0
